ID_SCUOLA;CODICE_SCUOLA;DENOMINAZIONE;TIPO_SCUOLA;ENTE;REGIONE;PROVINCIA;COMUNE;CAP;INDIRIZZO;TELEFONO;LIVELLO_FUNZIONALE;CODICE_SCUOLA_RIFERIMENTO;TIPOLOGIA;TIPOLOGIA_SEDE;PARITA;CODICE_ISTAT;
213;AQRC003011;I.P.C.;ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI, TURISTICI E DELLA PUBBLICITA';Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIA ACQUASANTA;0862 28688;;AQIS003002;SS;;;066049;
235;AQTL00301P;OTTAVIO COLECCHI;ISTITUTO TECNICO PER GEOMETRI;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIA ACQUASANTA;0862 377234;;AQIS003002;SS;;;066049;
222;AQTD00602R;CASA CIRCONDARIALE;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;ABRUZZO;L'AQUILA;SULMONA;67039;VIA LAMACCIO, 1;0864 210831;;AQIS00600D;SS;;;066098;
237;AQTL006016;RICCARDO MORANDI;ISTITUTO TECNICO PER GEOMETRI;Statale;ABRUZZO;L'AQUILA;SULMONA;67039;VIA V. D'ANDREA SNC;0864 32116;;AQIS00600D;SS;;;066098;
221;AQTD00601Q;ANTONIO DE NINO;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;ABRUZZO;L'AQUILA;SULMONA;67039;VIA V. D'ANDREA;0864 52276;;AQIS00600D;SS;;;066098;
215;AQRI007011;I.P.S.I.A.S.A.R. LEONARDO DA VINCI;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIA MONTE S. ROCCO;0862 22112;;AQIS007009;SS;;;066049;
219;AQSD008012;GENTILE MAZARA;ISTITUTO D'ARTE;Statale;ABRUZZO;L'AQUILA;SULMONA;67039;VIA SILVESTRO DI GIACOMO;0864 52274;;AQIS008005;SS;;;066098;
200;AQPC00801C;OVIDIO;LICEO CLASSICO;Statale;ABRUZZO;L'AQUILA;SULMONA;67039;PIAZZA XX SETTEMBRE 13;0864 51205;;AQIS008005;SS;;;066098;
198;AQPC012014;ALESSANDRO TORLONIA;LICEO CLASSICO;Statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA G. MARCONI 37;0863 1825004;;AQIS01200R;;;;066006;
217;AQSD01201N;VINCENZO BELLISARIO;ISTITUTO D'ARTE;Statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA XX SETTEMBRE, 425;0863 599333;;AQIS01200R;SS;;;066006;
236;AQTL013019;LEON BATTISTA ALBERTI;ISTITUTO TECNICO PER GEOMETRI;Statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA MONS. DOMENICO VALERI, 131 (EX. VIA DEL SEMINARIO);0863 22565;;AQIS01300L;SS;;;066006;
223;AQTD01301V;G.GALILEI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA MONS. DOMENICO VALERI, 131;0863 39262;;AQIS01300L;;;;066006;
234;AQTF014011;ETTORE MAJORANA;ISTITUTO TECNICO INDUSTRIALE;Statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA ALDO MORO 1;0863 22570;;AQIS01400C;;;;066006;
12032;AQPS01401V;ETTORE MAJORANA;LICEO SCIENTIFICO;Statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA ALDO MORO 1;0863 22570;;AQIS01400C;;;;066006;
11776;AQPS01601E;AMEDEO D'AOSTA;LICEO SCIENTIFICO;Statale;ABRUZZO;L'AQUILA;L'AQUILA;;VIA ACQUASANTA,5;;;AQIS016004;;;;066049;
218;AQSD01801L;ISTITUTO D'ARTE FULVIO MUZI;ISTITUTO D'ARTE;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VILLA GIOIA VIA G.PANSA;0862 25449;;AQIS01800Q;;;;066049;
204;AQPS018016;A. BAFILE;LICEO SCIENTIFICO;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIA ACQUASANTA, 16;0862 410212;;AQIS01800Q;;;;066049;
210;AQRA010015;A. SERPIERI;ISTITUTO PROFESSIONALE PER L'AGRICOLTURA E L'AMBIENTE;Statale;ABRUZZO;L'AQUILA;CASTEL DI SANGRO;67031;LOCALITA' VALLE SALICE;0864 845392;;AQRA010004;SS;;;066028;
11242;AQRA010048;CASA DI RECLUSIONE;ISTITUTO PROFESSIONALE PER L'AGRICOLTURA E L'AMBIENTE;Statale;ABRUZZO;L'AQUILA;SULMONA;67039;VIA LAMACCIO,1;;;AQRA010004;;;;066098;
211;AQRA010026;A. SERPIERI;ISTITUTO PROFESSIONALE PER L'AGRICOLTURA E L'AMBIENTE;Statale;ABRUZZO;L'AQUILA;PRATOLA PELIGNA;67035;STRADA STATALE, 17;0864 271851;;AQRA010004;SS;;;066075;
11112;AQTD013518;G.GALILEI (CORSO SERALE);ISTITUTO TECNICO COMMERCIALE;Statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA MONS. DOMENICO VALERI, 131;0863 39262;CORSO SERALE;AQTD01301V;;;;066006;
226;AQTD030501;L. RENDINA -SERALE;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;LOCALITA' PETTINO;0862 316551;CORSO SERALE;AQTD03000G;SS;;;066049;
230;AQTE010507;ISTITUTO TECNICO PER LE ATTIVITA' SOCIALI -SERALE;ISTITUTO TECNICO PER ATTIVITA' SOCIALI (GIA' ITF);Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIALE DUCA DEGLI ABRUZZI, 20;0862 23073;CORSO SERALE;AQTE01000T;SS;;;066049;
232;AQTF010513;AMEDEO D'AOSTA (CORSO SERALE);ISTITUTO TECNICO INDUSTRIALE;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIA ACQUASANTA, 1;0862 27641;CORSO SERALE;AQTF01000L;SS;;;066049;
11455;AQTF030507;ETTORE MAJORANA (CORSO SERALE);ISTITUTO TECNICO INDUSTRIALE;Statale;ABRUZZO;L'AQUILA;AVEZZANO;-;VIA ALDO MORO 1;;CORSO SERALE;AQTF014011;;;;066006;
11297;AQTF01451A;ETTORE MAJORANA (CORSO SERALE);ISTITUTO TECNICO INDUSTRIALE;Statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA ALDO MORO 1;0863 22570;CORSO SERALE;AQTF014011;;;;066006;
12570;AQIS01800Q;A. BAFILE;ISTITUTO SUPERIORE;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIA ACQUASANTA, 16;;ISTITUTO PRINCIPALE;;IS;;;066049;
12477;AQTF005005;IL NAZARENO;ISTITUTO TECNICO INDUSTRIALE;Non statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA CATALDI SERGIO;0863 23543;;;;LEGALMENTE RICONOSCIUTA;;066006;
10863;AQPSGF500B;SACRO CUORE;LICEO SCIENTIFICO;Non statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA GIUSEPPE MAZZINI, 173;;;;;;;066006;
10080;AQTD03500P;IST.TEC.COMM.LE CHARLES DARWIN;ISTITUTO TECNICO COMMERCIALE;Non statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA SABOTINO,49;0863 22464;;;;LEGALMENTE RICONOSCIUTA;;066006;
10968;AQSL01000B;LICEO MUSICALE;LICEO ARTISTICO;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;S.S. 80 N. 8/B;;;;;;;066049;
11566;AQIS011001;ELENA DI SAVOIA L.RENDINA;ISTITUTO SUPERIORE;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIALE DUCA DEGLI ABRUZZI 20 / VIA  ACQUASANTA;0862 23073;ISTITUTO PRINCIPALE;;IS;;;066049;
11775;AQIS01200R;ISTITUTO SUPERIORE TORLONIA - BELLISARIO;ISTITUTO SUPERIORE;Statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA G. MARCONI 37;0863 413109;ISTITUTO PRINCIPALE;;IS;;;066006;
12402;AQTD02050A;G.GALILEI (CORSO SERALE);ISTITUTO TECNICO COMMERCIALE;Statale;ABRUZZO;L'AQUILA;AVEZZANO;-;-;;CORSO SERALE;;;;;066006;
12478;AQPS01500N;IL NAZARENO;LICEO SCIENTIFICO;Non statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA VITTORIO VENETO 46;0863 23543;;;;LEGALMENTE RICONOSCIUTA;;066006;
12085;AQIS016004;ISTITUTO SUPERIORE AMEDEO D AOSTA;ISTITUTO SUPERIORE;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIA ACQUASANTA, 5;;ISTITUTO PRINCIPALE;;IS;;;066049;
7901;AQIS00100A;DOMENICO COTUGNO;ISTITUTO SUPERIORE;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIA LEONARDO DA VINCI 8;0862 24291;ISTITUTO PRINCIPALE;;IS;;;066049;
7902;AQIS002006;ISTITUTO ISTRUZIONE SUPERIORE T. PATINI;ISTITUTO SUPERIORE;Statale;ABRUZZO;L'AQUILA;CASTEL DI SANGRO;67031;VIA DEI CARACENI 4;0864 85856;ISTITUTO PRINCIPALE;;IS;;;066028;
7903;AQIS003002;IST. ISTRUZ. SUP. COLECCHI;ISTITUTO SUPERIORE;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIA ACQUASANTA 18;0862 411887;ISTITUTO PRINCIPALE;;IS;;;066049;
7904;AQIS00400T;VINCENZO BELLISARIO;ISTITUTO SUPERIORE;Statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA XX SETTEMBRE, 425 118;0863 599333;ISTITUTO PRINCIPALE;;IS;;;066006;
7905;AQIS00600D;ANTONIO DE NINO;ISTITUTO SUPERIORE;Statale;ABRUZZO;L'AQUILA;SULMONA;67039;VIA V. D'ANDREA;0864 52276;ISTITUTO PRINCIPALE;;IS;;;066098;
7906;AQIS007009;I.P.S.I.A.S.A.R. LEONARDO DA VINCI;ISTITUTO SUPERIORE;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;V.DELLA PINETA CDA SIGNORIN;0862 22112;ISTITUTO PRINCIPALE;;IS;;;066049;
7907;AQIS008005;OVIDIO;ISTITUTO SUPERIORE;Statale;ABRUZZO;L'AQUILA;SULMONA;67039;PIAZZA XX SETTEMBRE 13;0864 51205;ISTITUTO PRINCIPALE;;IS;;;066098;
9448;AQPLX00623;I. SILONE;LICEO LINGUISTICO;Non statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA XX SETTEMBRE, 65;;;;;LEGALMENTE RICONOSCIUTA;;066006;
9792;AQTFX01291;IL NAZARENO;ISTITUTO TECNICO INDUSTRIALE;Non statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;CORSO FEDERICO II, 31;0862 26186;;;;LEGALMENTE RICONOSCIUTA;;066049;
9793;AQTD00500V;IL NAZARENO;ISTITUTO TECNICO COMMERCIALE;Non statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;CORSO FEDERICO II, 31;0862 26186;;;;LEGALMENTE RICONOSCIUTA;;066049;
10823;AQIS01300L;G.GALILEI;ISTITUTO SUPERIORE;Statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA MONS. DOMENICO VALERI, 131;0863 39262;ISTITUTO PRINCIPALE;;IS;;;066006;
9268;AQTFX00443;ISTITUTO TECNICO INDUSTRIALE;ISTITUTO TECNICO INDUSTRIALE;Statale;ABRUZZO;L'AQUILA;L'AQUILA;;;;;;;;;066049;
9270;AQPMX00445;ISTITUTO MAGISTRALE G. MARCONI;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Statale;ABRUZZO;L'AQUILA;L'AQUILA;;;;;;;;;066049;
9691;AQPSX01292;IL NAZARENO;LICEO SCIENTIFICO;Non statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;CORSO FEDERICO II, 31;0862 26186;;;;LEGALMENTE RICONOSCIUTA;;066049;
10821;AQIS01400C;ETTORE MAJORANA;ISTITUTO SUPERIORE;Statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA ALDO MORO 1;0863 22570;ISTITUTO PRINCIPALE;;IS;;;066006;
9724;AQISX00929;ISTITUTO 'G. MAZZINI';ISTITUTO SUPERIORE;Non statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA XX SETTEMBRE, 200;0863 22549;ISTITUTO PRINCIPALE;;IS;LEGALMENTE RICONOSCIUTA;;066006;
8913;AQPQX00089;PADRE MINOZZI;SCUOLA MAGISTRALE;Non statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIA DELL'ANNUNZIATA, 18;0862 22257;;;;LEGALMENTE RICONOSCIUTA;;066049;
10288;AQRFX01227;IST. PROFESSIONALE FEMMINILE;ISTITUTO PROFESSIONALE FEMMINILE;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIA SASSA 44;;;;;;;066049;
6354;AQPL025003;CENTRO SCOLASTICO AQUILANO - MAX WEBER;LICEO LINGUISTICO;Non statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;V. CORRADO IV 50;0862 315460;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;066049;
6355;AQPQ01500V;SACRO CUORE;SCUOLA MAGISTRALE;Non statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA G. MAZZINI 173;0863 413814;;;;SCUOLA MAGISTRALE CONVENZIONATA;PARITARIA;066006;
6356;AQTD01500D;TECNICA 2000;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Non statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA MONS.BAGNOLI 84;0863 20217;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;066006;
6357;AQTD025004;CENTRO SCOLASTICO AQUILANO;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Non statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;V. CORRADO IV 50;0862 315460;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;066049;
6358;AQTL01500X;TECNICA 2000;ISTITUTO TECNICO PER GEOMETRI;Non statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA MONS. BAGNOLI 84;0863 20217;;;;LEGALMENTE RICONOSCIUTA;;066006;
201;AQPM01000G;BENEDETTO CROCE;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA CAVALIERI DI VITTORIO VENETO, 9;0863 412264;ISTITUTO PRINCIPALE;;;;;066006;
203;AQPM03000R;GIAMBATTISTA VICO;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Statale;ABRUZZO;L'AQUILA;SULMONA;67039;VIALE PALMIRO TOGLIATTI;0864 53763;ISTITUTO PRINCIPALE;;;;;066098;
206;AQPS03000Q;VITRUVIO POLLIONE;LICEO SCIENTIFICO;Statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA ALDO MORO 1;0863 411190;ISTITUTO PRINCIPALE;;;;;066006;
208;AQPS04000A;E. FERMI;LICEO SCIENTIFICO;Statale;ABRUZZO;L'AQUILA;SULMONA;67039;VIA TOGLIATTI;0864 51771;ISTITUTO PRINCIPALE;;;;;066098;
207;AQPS050001;CARSOLI;LICEO SCIENTIFICO;Statale;ABRUZZO;L'AQUILA;CARSOLI;67061;S.S. TIBURTINA VALERIA KM 68/700;0863 995376;ISTITUTO PRINCIPALE;;;;;066025;
209;AQRA010004;A. SERPIERI;ISTITUTO PROFESSIONALE PER L'AGRICOLTURA E L'AMBIENTE;Statale;ABRUZZO;L'AQUILA;AVEZZANO;67051;VIA SANTA MARIA DELLE CASE;0863 441014;ISTITUTO PRINCIPALE;;;;;066006;
214;AQRH010008;MONSIGNOR EDMONDO DE PANFILIS;ISTITUTO PROFESSIONALE PER I SERVIZI ALBERGHIERI E RISTORAZIONE;Statale;ABRUZZO;L'AQUILA;ROCCARASO;67037;STRADA STATALE 17;0864 63259;ISTITUTO PRINCIPALE;;;;;066084;
2385;AQSM01000N;ACCADEMIA DI BELLE ARTI L'AQUILA;ACCADEMIA DI BELLE ARTI;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIA PETTINO;0862 3173;ISTITUTO PRINCIPALE;;;;;066049;
220;AQST01000R;A.CASELLA;CONSERVATORIO DI MUSICA;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIA GAGLIOFFI 18;0862 22122;ISTITUTO PRINCIPALE;;;;;066049;
225;AQTD03000G;M.O.LUIGI RENDINA;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIA LEONARDO DA VINCI - LOC. PETTINO;0862 316551;ISTITUTO PRINCIPALE;;;;;066049;
227;AQTD040006;GIUSEPPE LIBERATORE;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;ABRUZZO;L'AQUILA;CASTEL DI SANGRO;67031;VIA DEI CARACENI;0864 845066;ISTITUTO PRINCIPALE;;;;;066028;
224;AQTD070002;G. GALILEI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;ABRUZZO;L'AQUILA;CELANO;67043;VIA STAZIONE;0863 790058;ISTITUTO PRINCIPALE;;;;;066032;
228;AQTD08000L;A. ARGOLI;ISTITUTO TECNICO COMMERCIALE;Statale;ABRUZZO;L'AQUILA;TAGLIACOZZO;67069;VIA G. MARCONI, 51;0863 610335;ISTITUTO PRINCIPALE;;;;;066099;
229;AQTE01000T;ELENA DI SAVOIA;ISTITUTO TECNICO PER ATTIVITA' SOCIALI (GIA' ITF);Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIALE DUCA DEGLI ABRUZZI, 20 / VIA  ACQUASANTA;0862 23073;ISTITUTO PRINCIPALE;;;;;066049;
231;AQTF01000L;AMEDEO D'AOSTA;ISTITUTO TECNICO INDUSTRIALE;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIA ACQUASANTA;0862 27641;ISTITUTO PRINCIPALE;;;;;066049;
233;AQTF04000C;LEONARDO DA VINCI;ISTITUTO TECNICO INDUSTRIALE;Statale;ABRUZZO;L'AQUILA;PRATOLA PELIGNA;67035;VIA PER PREZZA, S.N.C.;0864 274289;ISTITUTO PRINCIPALE;;;;;066075;
238;AQVC050005;D. COTUGNO;CONVITTO ANNESSO;Statale;ABRUZZO;L'AQUILA;L'AQUILA;67100;VIA PASQUALE FICARA, 9;0862 26001;ISTITUZIONE EDUCAT.;;IP;;;066049;
239;AQVC04000E;CONVITTO ROCCARASO;CONVITTO ANNESSO;Statale;ABRUZZO;L'AQUILA;ROCCARASO;67037;;;ISTITUZIONE EDUCAT.;;IP;;;066084;
3856;PETA001014;AMEDEO DI SAVOIA;ISTITUTO TECNICO AGRARIO;Statale;ABRUZZO;PESCARA;TORRE DE' PASSERI;65029;VIA EINAUDI;085 8884876;;PEIS001008;SS;;;068043;
3851;PERI00101X;AMEDEO DI SAVOIA;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;ABRUZZO;PESCARA;POPOLI;65026;VIA E.CORTI, 1;085 98215;;PEIS001008;SS;;;068033;
3843;PEPS00101P;AMEDEO DI SAVOIA;LICEO SCIENTIFICO;Statale;ABRUZZO;PESCARA;POPOLI;65026;VIA E. CORTI 1;085 98822;;PEIS001008;SS;;;068033;
3855;PETA00201X;P. CUPPARI;ISTITUTO TECNICO AGRARIO;Statale;ABRUZZO;PESCARA;ALANNO;65020;VIA XX SETTEMBRE, 1;085 8573102;;PEIS002004;SS;;;068002;
3846;PERA002014;CUPPARI;ISTITUTO PROFESSIONALE PER L'AGRICOLTURA E L'AMBIENTE;Statale;ABRUZZO;PESCARA;CEPAGATTI;65012;VIA ELSA MORANTE 4;085 9700111;;PEIS002004;SS;;;068011;
3865;PETF00301C;E.ALESSANDRINI;ISTITUTO TECNICO INDUSTRIALE;Statale;ABRUZZO;PESCARA;MONTESILVANO;65016;VIA VERROTTI 61;085 4456237;;PEIS00300X;SS;;;068024;
3863;PETD003016;E. ALESSANDRINI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;ABRUZZO;PESCARA;MONTESILVANO;65016;VIA C. D'AGNESE;085 4680209;;PEIS00300X;SS;;;068024;
10940;PEPS004016;B.SPAVENTA;LICEO SCIENTIFICO;Statale;ABRUZZO;PESCARA;CITTA' SANT'ANGELO;;LARGO MAZZINI 1;;;PEIS00400Q;;;;068012;
12007;PEPS00601T;VOLTA;LICEO SCIENTIFICO;Statale;ABRUZZO;PESCARA;PESCARA;;VIA VOLTA 15;;;PEIS00600B;;;;068028;
11228;PESL00701E;M.DEI FIORI;LICEO ARTISTICO;Statale;ABRUZZO;PESCARA;PENNE;;VIA CASELLI 49;;;PEIS007007;;;;068027;
3854;PESL00801A;G. MISTICONI;LICEO ARTISTICO;Statale;ABRUZZO;PESCARA;PESCARA;65125;VIALE KENNEDY 137;085 4712759;;PEIS008003;;;;068028;
3853;PESD00801X;V.BELLISARIO;ISTITUTO D'ARTE;Statale;ABRUZZO;PESCARA;PESCARA;65129;VIA EINAUDI, 2;085 51382;;PEIS008003;;;;068028;
3840;PEPM01001E;LICEO SCIENTIFICO MONTESILVANO;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Statale;ABRUZZO;PESCARA;MONTESILVANO;65016;VIA VERROTTI, 60;085 3724300;;PEPM01000D;SS;;;068024;
3849;PERI001508;AMEDEO DI SAVOIA (CORSO SERALE);ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;ABRUZZO;PESCARA;POPOLI;65026;VIA E.CORTI, 1;085 98215;CORSO SERALE;PERI00101X;SS;;;068033;
3862;PETD04050D;ATERNO (CORSO SERALE);ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;ABRUZZO;PESCARA;PESCARA;65127;VIA DEI MARSI, 53;085 3724321;CORSO SERALE;PETD040004;SS;;;068028;
3859;PETD070509;G.MANTHONE'-ATERNO (CORSO SERALE);ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;ABRUZZO;PESCARA;PESCARA;65129;VIA TIBURTINA, 202;085 3724299;CORSO SERALE;PETD07000X;SS;;;068028;
3866;PETF010511;VOLTA -SERALE;ISTITUTO TECNICO INDUSTRIALE;Statale;ABRUZZO;PESCARA;PESCARA;65100;VIA A.VOLTA, 15;085 3724313;CORSO SERALE;PETF01000E;SS;;;068028;
3850;PERI01000N;DINO UGO DI MARZIO;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;ABRUZZO;PESCARA;PESCARA;65124;VIA ARAPIETRA 112;085 412087;ISTITUTO PRINCIPALE;;;;;068028;
3852;PESD01000V;M. DEI FIORI  (CON SCUOLA MEDIA ASS.);ISTITUTO D'ARTE;Statale;ABRUZZO;PESCARA;PENNE;65017;VIA CASELLI, 49;085 8270223;ISTITUTO PRINCIPALE;;;;;068027;
2402;PEST01000P;L. D'ANNUNZIO;CONSERVATORIO DI MUSICA;Statale;ABRUZZO;PESCARA;PESCARA;65100;VIA L. MUZII 7;085 4212070;ISTITUTO PRINCIPALE;;;;;068028;
3857;PETD010008;T. ACERBO;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;ABRUZZO;PESCARA;PESCARA;65124;V. PIZZOFERRATO 1;085 3724204;ISTITUTO PRINCIPALE;;;;;068028;
3858;PETD07000X;G.MANTHONE'-ATERNO;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;ABRUZZO;PESCARA;PESCARA;65129;VIA TIBURTINA, 202;085 3724299;ISTITUTO PRINCIPALE;;;;;068028;
3860;PETD03000D;G. MARCONI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;ABRUZZO;PESCARA;PENNE;65017;VIA MARTIRI PENNESI DEL 1837,  6;085 8279542;ISTITUTO PRINCIPALE;;;;;068027;
3838;PEPC010009;GABRIELE D'ANNUNZIO;LICEO CLASSICO;Statale;ABRUZZO;PESCARA;PESCARA;65121;VIA VENEZIA 41;085 4210351;ISTITUTO PRINCIPALE;;;;;068028;
10537;PETE01500V;IL NAZARENO;ISTITUTO TECNICO PER ATTIVITA' SOCIALI (GIA' ITF);Non statale;ABRUZZO;PESCARA;PESCARA;65121;VIA NAPOLI, 9;085 4429254;;;;LEGALMENTE RICONOSCIUTA;;068028;
10545;PEPC025003;ISTITUTI PITAGORA S.R.L. - 'PASCAL';LICEO CLASSICO;Non statale;ABRUZZO;PESCARA;PESCARA;65129;VIA S. DONATO, 3/5;085 51288;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;068028;
10541;PEPC00500T;IL NAZARENO;LICEO CLASSICO;Non statale;ABRUZZO;PESCARA;PESCARA;65121;VIA NAPOLI, 9;085 4429254;;;;LEGALMENTE RICONOSCIUTA;;068028;
10522;PETD08500N;IL NAZARENO;ISTITUTO TECNICO COMMERCIALE;Non statale;ABRUZZO;PESCARA;MONTESILVANO;65015;CORSO UMBERTO I, 27;085 4455103;;;;LEGALMENTE RICONOSCIUTA;;068024;
10109;PETE005008;ISTITUTI PITAGORA S.R.L.;ISTITUTO TECNICO PER ATTIVITA' SOCIALI (GIA' ITF);Non statale;ABRUZZO;PESCARA;PESCARA;65129;VIA S. DONATO, 9/1;085 51288;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;068028;
10113;PEPS005001;MECENATE;LICEO SCIENTIFICO;Non statale;ABRUZZO;PESCARA;PESCARA;65121;VIA DEL CIRCUITO, 71 - V.LE VITTORIA COLONNA 8;085 63339;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;068028;
10114;PETF005003;MECENATE;ISTITUTO TECNICO INDUSTRIALE;Non statale;ABRUZZO;PESCARA;PESCARA;65121;VIA DEL CIRCUITO, 71;085 63339;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;068028;
10536;PETF025008;IL NAZARENO;ISTITUTO TECNICO INDUSTRIALE;Non statale;ABRUZZO;PESCARA;MONTESILVANO;66015;CORSO UMBERTO I, 27;085 4455103;;;;LEGALMENTE RICONOSCIUTA;;068024;
11706;PEIS00600B;A. VOLTA;ISTITUTO SUPERIORE;Statale;ABRUZZO;PESCARA;PESCARA;65129;VIA VOLTA 15;;ISTITUTO PRINCIPALE;;IS;;;068028;
12313;PEIS00400Q;ISTITUTO DI ISTRUZIONE SUPERIORE;ISTITUTO SUPERIORE;Statale;ABRUZZO;PESCARA;CITTA' SANT'ANGELO;65013;LARGO MAZZINI, 1;;ISTITUTO PRINCIPALE;;IS;;;068012;
11809;PEIS00900V;IST.PROFES.LE DI MARZIO-MICHETTI;ISTITUTO SUPERIORE;Statale;ABRUZZO;PESCARA;PESCARA;65124;VIA ARAPIETRA 112;;ISTITUTO PRINCIPALE;;IS;;;068028;
12383;PEIS01100V;I.S.I.S L. DA PENNE -M.DEI FIORI;ISTITUTO SUPERIORE;Statale;ABRUZZO;PESCARA;PENNE;65017;VIA DANTE ALIGHIERI 8;;ISTITUTO PRINCIPALE;;IS;;;068027;
11914;PEPS05000V;C. D'ASCANIO;LICEO SCIENTIFICO;Statale;ABRUZZO;PESCARA;MONTESILVANO;;CORSO UMBERTO, 332;;;;;;;068024;
9450;PEPSX00625;C. D'ASCANIO;LICEO SCIENTIFICO;Statale;ABRUZZO;PESCARA;MONTESILVANO;65015;CORSO UMBERTO I, 332;085 4450554;;;;;;068024;
